,frame,shoulder_angle,hip_angle,elbow_angle,wrist_x,wrist_y,club_x,club_y
17,17,11.341796102063839,178.84108069433194,27.815105020648407,0.5544100403785706,0.49325722455978394,0.5400270819664001,0.47487376630306244
18,18,11.349354796607722,178.57656709907147,28.600613261359527,0.5544356107711792,0.4931384027004242,0.53961181640625,0.47638049721717834
19,19,11.398487465598327,178.33912582663964,28.303618462657045,0.5545373558998108,0.49245721101760864,0.5398970544338226,0.4749111533164978
20,20,11.283323403369405,178.22101387174823,28.629830261611197,0.5548766255378723,0.49131670594215393,0.5425763130187988,0.4744100123643875
21,21,11.214680389854786,178.07264584257922,28.86579980173671,0.5550059676170349,0.490513414144516,0.5424792766571045,0.47496451437473297
22,22,11.081868876420577,178.03494322900667,29.091482318174,0.5553392171859741,0.49030759930610657,0.5445439219474792,0.4762832969427109
23,23,11.037332029172099,178.1832882425754,29.20810550800352,0.555823028087616,0.4902549386024475,0.5458367466926575,0.47737665474414825
24,24,10.996778872713053,178.25792637187138,29.1704501075183,0.5562047958374023,0.4902079701423645,0.5464267134666443,0.47779345512390137
25,25,10.963160601320121,178.1867829380695,30.580272986670025,0.5564788579940796,0.4901675879955292,0.545283317565918,0.4773844927549362
26,26,10.906424541544204,178.19353841760733,30.359917647523254,0.5569049715995789,0.49008649587631226,0.5461841523647308,0.477528914809227
27,27,10.79856289283736,178.25881258787047,30.085343911191725,0.5572866797447205,0.49003833532333374,0.5464020073413849,0.47850053012371063
28,28,10.691228041104655,178.31400786379652,29.835489114296415,0.557597815990448,0.4900074303150177,0.5469172596931458,0.47848519682884216
29,29,10.6870271963912,178.24795279243375,29.75259407645354,0.5575748682022095,0.4899396598339081,0.5466443598270416,0.478813499212265
30,30,10.712534579352155,178.39736289153086,30.391726576334737,0.5575183033943176,0.4896281063556671,0.5447436571121216,0.47681719064712524
31,31,10.82843299477463,179.35606884920873,31.730239455891983,0.5574952363967896,0.4897720515727997,0.5433351695537567,0.4761313647031784
32,32,10.811393759265238,177.49523316554124,32.076454953666115,0.557338535785675,0.49261030554771423,0.5433326065540314,0.47847458720207214
33,33,10.729326913973024,175.19796946094485,33.17300937770589,0.5567859411239624,0.49279171228408813,0.5431389212608337,0.47901950776576996
34,34,10.469139453661949,172.5522622693566,34.401267828909646,0.5564126968383789,0.4929159879684448,0.5429893732070923,0.48032332956790924
35,35,10.4293546469299,170.58516311537704,34.526744356353696,0.5558835864067078,0.49381372332572937,0.5426555275917053,0.48122942447662354
36,36,10.490007142953711,170.19420817124623,34.267240672784105,0.5556550621986389,0.49395647644996643,0.5424618422985077,0.48138393461704254
37,37,10.476534346689002,170.48954222490235,33.919891844174614,0.5555354952812195,0.49410998821258545,0.5424153208732605,0.48256225883960724
38,38,10.322312928593753,170.36403186533477,34.13341897864912,0.555378258228302,0.4950495660305023,0.5420435070991516,0.4855896234512329
39,39,10.126737237698462,170.82531469213544,34.85293057634491,0.5553829073905945,0.49394696950912476,0.5427835285663605,0.4847325533628464
40,40,9.925494082861158,172.1798006999599,35.388531625243274,0.5554931163787842,0.4933589994907379,0.5430717468261719,0.4841892868280411
41,41,9.70667621791034,173.32483943658764,36.5394789857206,0.555616021156311,0.49267464876174927,0.5437716841697693,0.4837159216403961
42,42,9.561341709583171,174.73884707821375,36.77148939381148,0.5557205080986023,0.4922654926776886,0.5442257821559906,0.48341090977191925
43,43,9.502113766313098,175.68254670821585,36.644579928132416,0.555772602558136,0.49170130491256714,0.5446719825267792,0.4830489754676819
44,44,9.421444875579008,176.19522357956473,36.64073595167567,0.5559003949165344,0.4917096793651581,0.5449486076831818,0.4829971343278885
45,45,9.487266403776607,176.1888170103764,36.6669141366496,0.5559355020523071,0.49160000681877136,0.5452044010162354,0.48290586471557617
46,46,9.581104994177718,176.2127547015027,35.38165128814053,0.5559338927268982,0.49155697226524353,0.5452055335044861,0.48283353447914124
47,47,9.659696086323661,176.20892434356486,34.741334930400946,0.5559116005897522,0.492361456155777,0.545191615819931,0.4835001677274704
48,48,9.777942107350976,176.16029095634607,34.483508932171645,0.5559061169624329,0.49395814538002014,0.5451709032058716,0.4845760464668274
49,49,9.834366961452261,176.15028864288672,30.614147379793554,0.5558557510375977,0.49517500400543213,0.5451283752918243,0.485531285405159
50,50,9.815979231411704,176.3551167175211,29.743934400124616,0.555785059928894,0.49511149525642395,0.5450807511806488,0.4856159836053848
51,51,9.834831351024514,176.52318947281523,28.94784816713822,0.5557071566581726,0.4950803816318512,0.5449588596820831,0.48557905852794647
52,52,9.85270211106453,176.72306358940386,30.113132133022013,0.5556488037109375,0.4949232339859009,0.5448720157146454,0.4854769706726074
53,53,9.892209298617516,176.98772547620777,30.275071873178746,0.5554216504096985,0.4945107400417328,0.5444672107696533,0.48504529893398285
54,54,9.919416843847749,177.1934819950488,30.539488825069707,0.5552944540977478,0.49397629499435425,0.5443078577518463,0.484740674495697
55,55,9.905056601681459,177.2700969777382,31.121758850250377,0.5551052093505859,0.49381735920906067,0.5441405773162842,0.4846489429473877
56,56,9.828685456538313,177.30932443730856,32.60656146630672,0.5549554228782654,0.49368926882743835,0.5440542995929718,0.4845549762248993
57,57,9.809213536154397,177.46297561517943,32.46747022275083,0.5547968149185181,0.49342408776283264,0.5438500344753265,0.48436813056468964
58,58,9.814694797111855,177.5255932100004,32.04407346038539,0.5546799898147583,0.49336910247802734,0.543506383895874,0.4843158423900604
59,59,9.820634252744696,177.53743831252737,31.7809420910623,0.5544943809509277,0.4936888515949249,0.5430967211723328,0.48449885845184326
60,60,9.792346297596977,177.58198839609057,30.18277904867476,0.5544573664665222,0.4936760365962982,0.5428478419780731,0.48447592556476593
61,61,9.799070165492974,177.63769792680347,29.910884276140713,0.554446816444397,0.4934998154640198,0.5427091717720032,0.4843514710664749
62,62,9.811535879450203,177.75411229404392,29.860048133747338,0.5544393062591553,0.49349212646484375,0.5425813794136047,0.4843209236860275
63,63,9.860367379050924,177.778798028799,29.569360787144213,0.55443274974823,0.4934111535549164,0.542378306388855,0.48411399126052856
64,64,9.870026346496086,177.80196659858277,28.448450899219136,0.5544266104698181,0.4932013750076294,0.5421664714813232,0.48391810059547424
65,65,9.839921829466755,177.8899662167093,28.38504130247471,0.5544046759605408,0.4931897521018982,0.5419979989528656,0.48391352593898773
66,66,9.810055672949574,177.91117010569437,28.39761819398926,0.5543888211250305,0.4931868612766266,0.541987955570221,0.48393672704696655
67,67,9.807721638002809,177.9550344449604,28.074942044544628,0.5543818473815918,0.4931449294090271,0.5419786870479584,0.48391373455524445
68,68,9.739231284543196,178.0142740427869,27.82453238979929,0.5543825030326843,0.493137389421463,0.5419749915599823,0.4839828610420227
69,69,9.679512193543458,177.90051463322013,27.408560252223594,0.5543869137763977,0.4927487075328827,0.5403667688369751,0.48286885023117065
70,70,9.633471332337692,177.75782550004845,27.348396539932683,0.5544016361236572,0.4926935136318207,0.5407420694828033,0.4829697608947754
71,71,9.56833544058669,177.6319488222296,27.362063750469577,0.5544742941856384,0.4925459921360016,0.5399437844753265,0.4824865013360977
72,72,9.526964405027211,177.48656944456076,27.347202361152327,0.5545350909233093,0.49241405725479126,0.5393985509872437,0.482093945145607
73,73,9.450258176349449,177.29346595811458,27.470694684491782,0.5547152757644653,0.49212339520454407,0.5393005311489105,0.48157212138175964
74,74,9.422048023357023,177.02614968460185,27.74485193523035,0.5547977089881897,0.4920825958251953,0.5402582883834839,0.48185311257839203
75,75,9.377305610759576,176.95936062701028,28.180963230517996,0.5548424124717712,0.4920799136161804,0.5406690835952759,0.4819939136505127
76,76,9.352545164575634,176.85301753126603,28.34248954187289,0.5549509525299072,0.49207475781440735,0.5412246286869049,0.48218773305416107
77,77,9.269260247263597,176.77352313924774,28.99439688152582,0.5550780892372131,0.49202388525009155,0.5416529178619385,0.4821743667125702
78,78,9.206514583060326,176.57602873248155,29.330365481847526,0.5551693439483643,0.49202069640159607,0.5397104620933533,0.4815255105495453
79,79,9.229416029346629,176.5347716989793,29.266550551509177,0.5552717447280884,0.4920288920402527,0.538594663143158,0.4809452146291733
80,80,9.229992080652218,176.5524107644004,29.17160111453357,0.5553910732269287,0.49219459295272827,0.5380980670452118,0.4807121604681015
81,81,9.293837855825792,176.72294221791458,29.09964514524634,0.5554646253585815,0.49248650670051575,0.5380038917064667,0.4806509464979172
82,82,9.376265259880501,177.12001733998918,29.396798724243123,0.5555109977722168,0.4926944375038147,0.5399199724197388,0.48122985661029816
83,83,9.446521970910531,177.3707169358328,29.6085575491514,0.5555294752120972,0.4927879869937897,0.5408584773540497,0.48165154457092285
84,84,9.572048296429053,177.66125717096992,30.298713102759272,0.5555872917175293,0.4930052161216736,0.5417971014976501,0.4819320887327194
85,85,9.737172648571407,177.86115034136057,30.296932850514988,0.5555950403213501,0.4931197464466095,0.54184690117836,0.48200826346874237
86,86,9.754655545955245,177.86418566516866,30.146653284788137,0.5555931329727173,0.4932105243206024,0.541843831539154,0.4823745787143707
87,87,9.692808354248823,177.60139532347958,30.223685526659374,0.5555958151817322,0.49319279193878174,0.5418335497379303,0.48255065083503723
88,88,9.673661628359127,177.1044948948526,30.244053044413175,0.5556014180183411,0.49318960309028625,0.5418410301208496,0.4827415496110916
89,89,9.617038529257387,176.91450968981823,30.506327702244615,0.5556052327156067,0.49319079518318176,0.5418463349342346,0.48290348052978516
90,90,9.585941830671013,176.65989662894242,30.43996890500397,0.5556122660636902,0.4931010603904724,0.5418651401996613,0.4828662872314453
91,91,9.654936158093063,176.59266099725298,29.706584942472944,0.5556169152259827,0.49310043454170227,0.539374053478241,0.4821835905313492
92,92,9.700342495727035,176.50993764629513,29.438091266289533,0.5556216239929199,0.49309784173965454,0.5383257865905762,0.48173190653324127
93,93,9.719160986703972,176.29282320944478,29.639830489750604,0.555645763874054,0.49309709668159485,0.5393506288528442,0.4817842096090317
94,94,9.80133419069122,176.12408654714352,29.692169725727773,0.5556502938270569,0.49306657910346985,0.5391834080219269,0.4801987409591675
95,95,9.782970919167184,175.97398589940718,29.797175660544877,0.555655837059021,0.4929993450641632,0.5398128032684326,0.48100632429122925
96,96,9.813468792144775,175.63496392508367,30.564719277332074,0.5556889772415161,0.49298155307769775,0.5413176715373993,0.48104631900787354
97,97,9.831825949073872,175.39100293762505,30.602341637813097,0.5557329058647156,0.49266937375068665,0.5423878729343414,0.48092539608478546
98,98,9.838890617051488,175.10073349598136,30.813224232318742,0.555797278881073,0.4925418794155121,0.5425128638744354,0.4819760024547577
99,99,9.831153975915155,174.77145778844744,31.57756519332606,0.5558123588562012,0.4925404489040375,0.5432090759277344,0.4819849580526352
100,100,9.813102202913063,174.41569913261077,32.007774259844886,0.5558153986930847,0.49263229966163635,0.5432392656803131,0.4823594242334366
101,101,9.961412328716412,174.44172038674716,32.9370123332704,0.5558212399482727,0.4925110638141632,0.5437900722026825,0.4817686676979065
102,102,10.076630496315826,174.58099817200193,33.6621803198458,0.5558266639709473,0.4922991991043091,0.5441651940345764,0.48153766989707947
103,103,10.193469268900465,175.4324718196002,34.13192738563523,0.5558695197105408,0.49095064401626587,0.5448008477687836,0.4801226854324341
104,104,10.374169281811369,174.0671646956805,33.880393024437815,0.5558739900588989,0.4909576177597046,0.5451361238956451,0.48014314472675323
105,105,10.64169956583212,173.47696632922353,32.55034694974051,0.55588698387146,0.4910302460193634,0.5450728237628937,0.4772612899541855
106,106,11.074377312660788,173.75614379804543,27.402755499482197,0.5558962821960449,0.4911956787109375,0.5567254722118378,0.4556565582752228
107,107,11.496927871711973,173.2288799987405,21.808054146957534,0.5558974146842957,0.49096542596817017,0.5607527196407318,0.4444494843482971
108,108,11.941145380717275,173.11189893522373,15.345632121929333,0.5559036731719971,0.491117924451828,0.5634673833847046,0.43433018028736115
109,109,12.07306409670198,173.11127149882003,73.44145450404567,0.5563045740127563,0.491121381521225,0.5754199028015137,0.4013694077730179
110,110,12.134030705088227,173.09023092797412,17.937851137404742,0.5567856431007385,0.49066194891929626,0.5721509158611298,0.411600723862648
111,111,11.968635496390611,173.67306323007077,22.98712014317284,0.5574803948402405,0.4879583418369293,0.5500861406326294,0.4590470790863037
112,112,10.998374666369639,175.28779470298105,22.136705856713775,0.5577654838562012,0.48691877722740173,0.5435973107814789,0.46445149183273315
113,113,10.095371245397281,175.65099014868488,21.977960778309043,0.5590618848800659,0.4906535744667053,0.5391241014003754,0.4810228645801544
114,114,8.865628382684553,176.51018271931585,16.875686349025134,0.5604131817817688,0.49135684967041016,0.5310896337032318,0.4805656969547272
115,115,6.669589967016524,176.47994385615422,20.49671869340928,0.5645490884780884,0.4781329929828644,0.5375519692897797,0.470720499753952
116,116,5.664462445383209,174.93855137744566,20.2966814990538,0.5656967163085938,0.47996464371681213,0.541538268327713,0.4667837470769882
117,117,2.1904341000736753,173.47132345997986,34.67600003984369,0.5671089887619019,0.4775245487689972,0.5718329846858978,0.46452489495277405
118,118,12.171847796158229,169.91845150902574,32.76224641163696,0.571597158908844,0.47881969809532166,0.5924694538116455,0.4518669843673706
119,119,20.65329799955093,167.00823741605404,32.982072065785985,0.5725412368774414,0.4649975895881653,0.5852410793304443,0.4577571898698807
120,120,25.678976306610586,164.0902062907548,32.70036221443326,0.5749257206916809,0.4460868537425995,0.5804985761642456,0.448041632771492
121,121,26.590626504353725,159.2978408878719,16.477995390834188,0.578917384147644,0.43419894576072693,0.5797058939933777,0.41147559881210327
122,122,26.902070836543462,156.98547226174827,15.139254546814445,0.579446017742157,0.41680967807769775,0.588108479976654,0.4050772041082382
123,123,34.552459229974275,150.66498162130546,19.968580886048162,0.5761678814888,0.38370779156684875,0.554650753736496,0.3717697113752365
124,124,38.83609003873336,149.16434993564954,5.874271708933535,0.5746496319770813,0.3596886694431305,0.5522898435592651,0.34351566433906555
125,125,36.49000314496604,148.55672981134515,25.15978878604408,0.545940101146698,0.33359718322753906,0.5048866271972656,0.34568652510643005
126,126,34.45635030165737,146.33440986385548,42.79315032221932,0.5269873738288879,0.29115307331085205,0.5129648894071579,0.29956619441509247
127,127,34.76899377768799,145.14793369482203,56.575737714426516,0.5352262854576111,0.2711837589740753,0.5234390497207642,0.2708125412464142
128,128,34.42226888155775,143.7514292433965,69.60923029572288,0.5145860910415649,0.24095143377780914,0.5142335593700409,0.2385505586862564
129,129,28.11490764098887,142.01841393240318,69.83032636502658,0.49442851543426514,0.22594888508319855,0.49908679723739624,0.22862303256988525
130,130,28.1055038545541,141.31865994764033,68.55966559045058,0.4737878441810608,0.2086491882801056,0.4854316711425781,0.21420473605394363
131,131,27.902435382681077,141.1578142956101,75.47786708221335,0.4671107828617096,0.20368371903896332,0.4825155586004257,0.2053307294845581
132,132,28.827040414227543,140.54207702090923,74.23873028287214,0.4559378921985626,0.19708099961280823,0.4720330536365509,0.20014738291502
133,133,29.724856094541376,140.59123214456207,70.56612117012541,0.4521801173686981,0.1974615454673767,0.46712611615657806,0.19798080623149872
134,134,30.67587918448106,140.5459144581926,68.52746709264885,0.44565349817276,0.19927456974983215,0.4582149088382721,0.19848176091909409
135,135,33.540338518806145,140.51453093849025,68.16504268952816,0.43457889556884766,0.2065466195344925,0.4513605684041977,0.20316340774297714
136,136,33.95714395902045,137.86754508182315,65.55735049619165,0.4288700222969055,0.2072790116071701,0.4430130571126938,0.2044299617409706
137,137,33.6504916065672,133.26884837027407,64.28804721122201,0.4250531792640686,0.20956863462924957,0.43590719997882843,0.20930393040180206
138,138,33.50521514152689,130.39332811476717,63.01131955456206,0.4183608591556549,0.2155771255493164,0.4320334643125534,0.21497294306755066
139,139,28.35156799612384,124.61935395550495,63.039405885860006,0.4263884723186493,0.22298412024974823,0.434329017996788,0.22140605002641678
140,140,26.202639018210405,121.52763679084121,62.87521351573919,0.4273439049720764,0.238448828458786,0.4369252771139145,0.23645871877670288
141,141,21.781335013642156,120.73457637204788,69.7306836130956,0.4296054542064667,0.23790214955806732,0.44937649369239807,0.24995741993188858
142,142,28.1918441576047,120.60092500730075,51.030402558825834,0.3775445520877838,0.1679103672504425,0.4258177876472473,0.23598313331604004
143,143,25.96400312659447,121.08659238956447,36.37375513118879,0.5745148062705994,0.3701961636543274,0.5625397264957428,0.3613025099039078
144,144,22.470818206052847,121.49175269947757,63.47348267118619,0.5730980038642883,0.42437440156936646,0.594582736492157,0.42939551174640656
145,145,9.514394761733222,129.5831692536072,58.76455186943985,0.5438554286956787,0.4497789442539215,0.5702862739562988,0.45661836862564087
146,146,17.44639771164922,143.13636825210912,1.8333579891856753,0.5762902498245239,0.4984413683414459,0.5506046712398529,0.4702520966529846
147,147,23.572257040889895,163.3048127039896,15.975946058652662,0.554155707359314,0.47362229228019714,0.5404835641384125,0.4312705397605896
148,148,18.634175356415316,175.1890726049975,19.764227718154256,0.5812172293663025,0.3540291488170624,0.5600580275058746,0.3693930208683014
149,149,14.327760161833302,179.94120850902056,52.344216082156166,0.5615214705467224,0.2977542579174042,0.5689879357814789,0.3247348517179489
150,150,13.303739800433398,169.27911964805733,79.33557399641826,0.5804929733276367,0.3030747175216675,0.5902518928050995,0.31866131722927094
151,151,28.55251026149701,168.72253799924732,73.13718496332704,0.5803147554397583,0.30995282530784607,0.4872400313615799,0.2831823378801346
152,152,28.829435569344707,169.90461587938034,68.0561193192301,0.5711249113082886,0.29085761308670044,0.48254308104515076,0.26654358953237534
153,153,25.57617035754066,173.04381169694102,65.24896706103995,0.4534569978713989,0.25907066464424133,0.4248824119567871,0.24453523010015488
154,154,25.730156824642705,166.7601775018981,61.57226458527824,0.4294956624507904,0.2498154491186142,0.41235338151454926,0.23805800080299377
155,155,24.593070920247154,163.66806820040983,64.35748781015874,0.4377736449241638,0.22156812250614166,0.4132572263479233,0.2164895385503769
156,156,26.11969444962355,162.18032767664147,66.25057104288622,0.45511165261268616,0.23246026039123535,0.42267654836177826,0.21510183066129684
157,157,27.585939190867606,161.1407647422803,69.56427907200866,0.46679216623306274,0.22622570395469666,0.42930762469768524,0.20915648341178894
158,158,27.493969597580907,162.01217793580187,69.08464863675299,0.4702465534210205,0.22369955480098724,0.43444623053073883,0.20626422762870789
159,159,26.317024710418075,163.69635813183018,69.40172915873937,0.5130032300949097,0.23212946951389313,0.45833441615104675,0.21374361217021942
160,160,26.534358457194937,163.0932476642197,69.41425631558937,0.605782687664032,0.25110381841659546,0.5058143436908722,0.22308588027954102
161,161,26.732941451416686,163.51029761328428,69.74826742059359,0.566585898399353,0.24791009724140167,0.48711468279361725,0.22235401719808578
162,162,25.39677138239399,164.12021983023783,69.81368403210215,0.5114320516586304,0.23329153656959534,0.46089278161525726,0.21506650745868683
163,163,24.32172679709758,162.65373685307839,69.50311487878685,0.4804123342037201,0.23202994465827942,0.44556760787963867,0.21636077016592026
164,164,24.027897749564985,161.88495241212885,69.03082503092625,0.4694792330265045,0.23700881004333496,0.44086942076683044,0.22032415866851807
165,165,23.682547313480146,161.90000476235917,68.47450995649004,0.46242037415504456,0.2341233640909195,0.4378993362188339,0.21921495348215103
166,166,23.37981115086555,160.49007367882908,68.76189361286646,0.457099586725235,0.2321406453847885,0.4337790012359619,0.21846605092287064
167,167,23.650956433405057,159.63523710511495,69.35632288544956,0.44795843958854675,0.23182955384254456,0.4256891906261444,0.21852146834135056
168,168,24.716155898473854,159.547234661315,69.16536962586807,0.44920533895492554,0.2333965301513672,0.42288511991500854,0.21957968920469284
169,169,27.144255817500472,158.967640694249,70.13210109868537,0.5239149332046509,0.2662454843521118,0.45357392728328705,0.23705656826496124
170,170,30.1117632143846,158.9937974366332,70.71111074505669,0.4390178620815277,0.250131219625473,0.4076071232557297,0.23063118755817413
171,171,30.31554181620227,158.72438422665894,68.66407870580377,0.6472753882408142,0.30584239959716797,0.5061455070972443,0.2623773142695427
172,172,30.59214514130824,158.8091942898696,67.23351628531717,0.5695096254348755,0.28300076723098755,0.46067553758621216,0.2536340355873108
173,173,30.755358525601398,158.21782733181746,64.9400394026607,0.6545037031173706,0.28986304998397827,0.49713632464408875,0.26144761592149734
174,174,30.65029638400394,158.3240968877109,64.15743317943692,0.4327462613582611,0.2481730729341507,0.38473235070705414,0.24401894211769104
175,175,30.592597258971367,158.4555326053626,63.386345955551306,0.37906786799430847,0.24857313930988312,0.355580136179924,0.24604705721139908
176,176,31.53383273644821,159.03748328344003,61.38151425838292,0.4107074439525604,0.24783305823802948,0.3680011183023453,0.24950961023569107
177,177,29.129871399594602,159.60625048868596,58.49152813673806,0.37927985191345215,0.24763937294483185,0.3495504558086395,0.25151463598012924
178,178,27.68283940429463,160.35659030534828,55.38169455901118,0.36806637048721313,0.2533753216266632,0.3442612290382385,0.26007434725761414
179,179,27.92525116513734,161.14089799008107,53.184482881566176,0.3711785674095154,0.27010446786880493,0.3439146429300308,0.27518752217292786
180,180,27.904751327014047,162.94566365543,50.38870043413849,0.3473990857601166,0.28878068923950195,0.32920169830322266,0.2870995104312897
181,181,27.89233813165552,163.38616423778797,48.05039830750676,0.36165952682495117,0.2991723418235779,0.3337194174528122,0.2949662059545517
182,182,28.220257061061968,163.66066700826954,46.5431815163101,0.35956209897994995,0.30886682868003845,0.32950232923030853,0.30203334987163544
183,183,29.235618795526253,163.79114196288882,45.21792024332768,0.3662244379520416,0.3104809820652008,0.3317384272813797,0.30563053488731384
184,184,30.282865479852237,162.76333907460267,43.46660980621176,0.40978434681892395,0.31785187125205994,0.35315485298633575,0.3128959685564041
185,185,31.990499794507528,162.31044409456575,40.592801988099176,0.41067633032798767,0.32413917779922485,0.3519984781742096,0.319782093167305
186,186,32.0243811062997,162.1859424605574,37.41343478217149,0.37074947357177734,0.3324776887893677,0.33151522278785706,0.32757508754730225
187,187,32.041111373746055,162.14693709223565,34.06028192668251,0.43349725008010864,0.3245207667350769,0.3638821393251419,0.32867732644081116
188,188,31.892579655610803,161.62600042396534,32.047545938959836,0.37034013867378235,0.3347215950489044,0.33314819633960724,0.33639322221279144
189,189,31.9269265504026,161.42972588172483,27.887719868442048,0.4041333496570587,0.3344047963619232,0.3506103754043579,0.34003056585788727
190,190,31.908543888972012,160.7255173090588,22.11780971506448,0.3740912973880768,0.3401012420654297,0.33976225554943085,0.34807609021663666
191,191,32.05282393073,159.96806787371585,21.523953754649423,0.3791145384311676,0.34533870220184326,0.3449457436800003,0.3542739450931549
192,192,33.54890156423429,159.7607444707213,21.792613287436453,0.40246233344078064,0.3406415581703186,0.35657449066638947,0.3546202629804611
193,193,34.49915561191988,159.37030599851624,18.938969271804105,0.40208572149276733,0.34429633617401123,0.3585103154182434,0.36063259840011597
194,194,33.81474456650944,157.52264949943606,14.00527096864203,0.41169610619544983,0.35308024287223816,0.36640554666519165,0.3677152991294861
195,195,32.702942932134896,156.85270447483552,9.572136978728087,0.3761753439903259,0.36660706996917725,0.35278134047985077,0.375411257147789
